"vz_int_pfk";"int_vz_maxima";"cam_vz_afe";"ope_qt_horasjan";"ope_qt_horasfev";"ope_qt_horasmar";"ope_qt_horasabr";"ope_qt_horasmai";"ope_qt_horasjun";"ope_qt_horasjul";"ope_qt_horasago";"ope_qt_horasset";"ope_qt_horasout";"ope_qt_horasnov";"ope_qt_horasdez";"ope_qt_diajan";"ope_qt_diafev";"ope_qt_diamar";"ope_qt_diaabr";"ope_qt_diamai";"ope_qt_diajun";"ope_qt_diajul";"ope_qt_diaago";"ope_qt_diaset";"ope_qt_diaout";"ope_qt_dianov";"ope_qt_diadez";"ope_vz_mesjan";"ope_vz_mesfev";"ope_vz_mesmar";"ope_vz_mesabr";"ope_vz_mesmai";"ope_vz_mesjul";"ope_vz_mesjun";"ope_vz_mesago";"ope_vz_mesout";"ope_vz_messet";"ope_vz_mesnov";"ope_vz_mesdez"
"173377";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173378";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173379";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173380";"6.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173381";"0.25641025641025605";"1";"5";"5";"2";"2";"2";"2";"2";"2";"5";"5";"5";"5";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173382";"0.161290322580645";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173383";"0.140845070422535";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173384";"0.169491525423729";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173385";"1.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173386";"0.09615384615384599";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173387";"3.0";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"20";"20";"15";"15";"15";"15";"15";"15";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173388";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173389";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173390";"22.5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"25";"25";"25";"25";"25";"25";"25";"25";"25";"25";"25";"25";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173391";"7.5";"1";"2";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"15";"15";"15";"15";"15";"15";"15";"15";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173392";"10.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173393";"7.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"16";"16";"0";"0";"0";"0";"0";"0";"16";"16";"16";"16";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173394";"1.5";"1";"3";"3";"3";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173395";"6.0";"1";"8";"8";"8";"0";"0";"0";"0";"0";"8";"8";"8";"8";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173396";"12.0";"1";"2";"2";"2";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173397";"2.0";"1";"2";"2";"2";"2";"0";"0";"0";"0";"2";"2";"2";"2";"8";"8";"8";"8";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173398";"2.0";"1";"2";"2";"2";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173399";"3.0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"15";"15";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173400";"8.9";"1";"4";"4";"1";"1";"1";"0";"0";"0";"2";"2";"1";"2";"30";"28";"15";"10";"15";"0";"0";"0";"20";"20";"30";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173401";"4.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173402";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173403";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173404";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173405";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173406";"4.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173407";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173408";"2.66";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173409";"3.0";"1";"8";"8";"8";"0";"0";"0";"0";"8";"8";"8";"8";"8";"30";"28";"30";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173410";"0.5";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173411";"1.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173412";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173413";"3.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173414";"1.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173415";"1.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173416";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173417";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173418";"0.147058823529412";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173419";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173420";"0.24242424242424201";"1";"0";"0";"12";"12";"12";"12";"12";"12";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"30";"30";"0";"0";"0";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173421";"4.12";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173422";"4.78";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173423";"3.75";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173424";"4.7";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"15";"14";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173425";"0.555555555555556";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173426";"3.97";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173427";"3.78";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"15";"14";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173428";"6.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173429";"4.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"12";"12";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173430";"0.33333333333333304";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173431";"4.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173432";"0.5";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173433";"0.204081632653061";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173434";"1.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173435";"4.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173436";"0.666666666666667";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173437";"0.625";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173438";"0.34482758620689696";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173439";"0.526315789473684";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173440";"0.555555555555556";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173441";"0.222222222222222";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173442";"0.294117647058824";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173443";"0.588235294117647";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173444";"4.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173445";"0.37037037037037";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173446";"6.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173447";"1.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173448";"0.7692307692307689";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173449";"6.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173450";"4.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173451";"6.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173452";"7.0";"1";"2";"2";"2";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173453";"1.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"12";"12";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173454";"5.0";"1";"4";"4";"4";"4";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"30";"30";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173455";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173456";"2.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173457";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173458";"3.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173459";"3.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173460";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173461";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173462";"3.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173463";"5.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173464";"2.0";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173465";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173466";"1.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173467";"0.163934426229508";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173468";"0.222222222222222";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
